target_graph_num_vertices,target_graph_num_edges,target_graph_path,subgraph_num_vertices,subgraph_num_edges,subgraph_path,min,max,num_samples,median,mean,stdev,num_found_matchings
200,1800,si/si4_bvg_b09_200/si4_b09_m200.07/target,80,672,si/si4_bvg_b09_200/si4_b09_m200.07/pattern,94.22236782219261,105.69216698221862,10,105.5435513400007,103.43979899557307,3.9427006060860803,400
200,1800,si/si4_bvg_b09_200/si4_b09_m200.03/target,80,672,si/si4_bvg_b09_200/si4_b09_m200.03/pattern,186.8365743868053,193.315964339301,10,187.94987166672945,188.7109767843038,2.1893383394222523,400
400,3600,si/si4_bvg_b09_400/si4_b09_m400.00/target,160,1394,si/si4_bvg_b09_400/si4_b09_m400.00/pattern,62.372500440105796,63.16359332203865,10,62.66707274084911,62.71270509632304,0.32221169509152875,800
400,3600,si/si4_bvg_b09_400/si4_b09_m400.01/target,160,1394,si/si4_bvg_b09_400/si4_b09_m400.01/pattern,98.82159969490021,99.37983075901866,10,99.25025845458731,99.21176115171984,0.16741077616872047,800
200,1800,si/si4_bvg_b09_200/si4_b09_m200.01/target,80,672,si/si4_bvg_b09_200/si4_b09_m200.01/pattern,311.58301421254873,320.3420898038894,10,313.19485535286367,314.80964051820337,3.166256499643101,400
400,3600,si/si4_bvg_b09_400/si4_b09_m400.04/target,160,1392,si/si4_bvg_b09_400/si4_b09_m400.04/pattern,96.97921325452626,99.09953366406262,10,97.43323579384014,97.62890459140763,0.6209732167597087,800
400,3600,si/si4_bvg_b09_400/si4_b09_m400.02/target,160,1392,si/si4_bvg_b09_400/si4_b09_m400.02/pattern,170.46866312529892,171.55575443152338,10,171.24142680317163,171.05946095688267,0.4328590421691784,800
400,3600,si/si4_bvg_b09_400/si4_b09_m400.05/target,160,1394,si/si4_bvg_b09_400/si4_b09_m400.05/pattern,85.13091086503118,96.34051509574056,10,92.95257439906709,92.31471195048653,4.053382264795134,800
400,3600,si/si4_bvg_b09_400/si4_b09_m400.06/target,160,1392,si/si4_bvg_b09_400/si4_b09_m400.06/pattern,89.20138009358197,89.49891559872776,10,89.36088700825348,89.33883069977165,0.10546668119931862,800
400,3600,si/si4_bvg_b09_400/si4_b09_m400.03/target,160,1392,si/si4_bvg_b09_400/si4_b09_m400.03/pattern,204.44345299433917,208.3454138878733,10,205.6492099482566,206.0201137742959,1.5019305680911184,800
200,1800,si/si4_bvg_b09_200/si4_b09_m200.09/target,80,674,si/si4_bvg_b09_200/si4_b09_m200.09/pattern,256.6200961554423,266.77341978251934,10,261.5637414250523,261.3431165942922,2.9262309533082886,400
400,3600,si/si4_bvg_b09_400/si4_b09_m400.08/target,160,1392,si/si4_bvg_b09_400/si4_b09_m400.08/pattern,97.61443157540634,97.77580046886578,10,97.70650690048933,97.70823053317145,0.04504622975489128,800
400,3600,si/si4_bvg_b09_400/si4_b09_m400.07/target,160,1392,si/si4_bvg_b09_400/si4_b09_m400.07/pattern,99.95787220820785,100.0887658582069,10,100.040908213472,100.03546825386584,0.04263550670466382,800
800,7200,si/si4_bvg_b09_800/si4_b09_m800.05/target,320,2838,si/si4_bvg_b09_800/si4_b09_m800.05/pattern,37.950412881560624,42.293805248104036,10,38.01627828320488,38.66681719571352,1.4356657660336092,1600
400,3600,si/si4_bvg_b09_400/si4_b09_m400.09/target,160,1392,si/si4_bvg_b09_400/si4_b09_m400.09/pattern,163.72246174607426,291.50249572703615,10,167.28314900025725,192.1217508874368,51.89972676272071,800
800,7200,si/si4_bvg_b09_800/si4_b09_m800.07/target,320,2834,si/si4_bvg_b09_800/si4_b09_m800.07/pattern,138.68318222556263,166.4478991702199,10,164.44375165738165,157.2785611614585,12.389341968279286,1600
800,7200,si/si4_bvg_b09_800/si4_b09_m800.03/target,320,2834,si/si4_bvg_b09_800/si4_b09_m800.03/pattern,305.72739796806127,311.381949624978,10,308.24310405319557,308.12429895754906,2.0116359118594693,1600
800,7200,si/si4_bvg_b09_800/si4_b09_m800.08/target,320,2834,si/si4_bvg_b09_800/si4_b09_m800.08/pattern,324.365125563927,330.33191161789,10,324.96555292326957,325.6618099951185,1.7529920336555531,1600
200,600,si/si6_bvg_b03_200/si6_b03_m200.00/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.00/pattern,0.18294181674718857,0.2049142038449645,10,0.18389168800786138,0.18798850448802112,0.007835600391295695,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.01/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.01/pattern,0.18113984167575836,0.1917355004698038,10,0.18176773516461253,0.18288371013477445,0.003201688919238562,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.02/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.02/pattern,0.16735139582306147,0.1886396436020732,10,0.16947346972301602,0.17168687246739864,0.0064915484266242435,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.03/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.03/pattern,0.18970321398228407,0.19403310399502516,10,0.18985160300508142,0.1903331784531474,0.0013348349525766036,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.04/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.04/pattern,0.18994192220270634,0.22136067785322666,10,0.1988263800740242,0.2026963634416461,0.010452614050450835,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.05/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.05/pattern,0.18099098931998014,0.18251830153167248,10,0.18157537933439016,0.1816264431923628,0.0003784350014220411,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.06/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.06/pattern,0.18568837782368064,0.20276063214987516,10,0.18642149190418422,0.18827525693923236,0.005182374100974373,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.07/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.07/pattern,0.1843727072700858,0.19177495315670967,10,0.1854893770068884,0.18680554293096066,0.002663330170792129,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.08/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.08/pattern,0.18658391200006008,0.21575584262609482,10,0.20214851712808013,0.20155272362753748,0.010732667624765895,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.09/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.09/pattern,0.18417984154075384,0.18925498239696026,10,0.18651595572009683,0.18649021703749896,0.0016581891333249533,400
400,1200,si/si6_bvg_b03_400/si6_b03_m400.04/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.04/pattern,0.9005442624911666,0.9853448076173663,10,0.9228425337933004,0.9313923506066203,0.029508349232757563,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.03/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.03/pattern,0.9063626136630774,0.9879456590861082,10,0.9315430447459221,0.9393802404403686,0.028808174809296275,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.02/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.02/pattern,0.9302504947409034,1.0189593257382512,10,1.0003563910722733,0.9893257027491927,0.030885709136360764,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.00/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.00/pattern,0.9387829294428229,1.0270679602399468,10,1.004376582801342,1.0001157241873444,0.026592093959284118,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.01/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.01/pattern,0.9404202960431576,1.0417709173634648,10,1.0195355517789721,1.015025775320828,0.029709870670227123,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.06/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.06/pattern,0.8954491969197989,0.9105229317210615,10,0.8974990444257855,0.8988992291502654,0.004257580926564341,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.05/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.05/pattern,0.8947683069854975,0.9085928844287992,10,0.8958403808064759,0.8974117864388973,0.004105753966822476,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.09/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.09/pattern,0.8943151971325278,0.9092150027863681,10,0.8958037511911243,0.8978868790436536,0.005191273540847839,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.08/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.08/pattern,0.9070662660524249,0.9245245987549424,10,0.9086243691854179,0.9108433660119772,0.0056178880532558,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.07/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.07/pattern,0.9067267063073814,0.9245346700772643,10,0.9079444149974734,0.9096479072235525,0.005315995672779684,800
800,2400,si/si6_bvg_b03_800/si6_b03_m800.00/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.00/pattern,7.840444311033934,7.932514424901456,10,7.863378209993243,7.866407384583726,0.024755073827983975,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.05/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.05/pattern,7.95040894811973,8.091195717453957,10,8.023927304893732,8.025508162612095,0.038554781628628625,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.02/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.02/pattern,11.762825549114496,12.198716832790524,10,11.882957062451169,11.91085153813474,0.11861467991303369,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.03/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.03/pattern,12.452078177127987,12.55268350429833,10,12.497790314955637,12.50360165471211,0.03747166860826112,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.01/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.01/pattern,12.437173251993954,12.599973759613931,10,12.533077467465773,12.52532010343857,0.04729148253175313,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.08/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.08/pattern,12.487256824970245,12.80619905795902,10,12.519426774932072,12.546634946437553,0.09241718662619851,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.04/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.04/pattern,12.51896738493815,12.81881062593311,10,12.734829974593595,12.678513027587906,0.10970200212520657,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.06/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.06/pattern,12.607107973191887,12.721435905899853,10,12.653047905536368,12.655177901452408,0.03796322620381141,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.07/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.07/pattern,12.60344270709902,12.789799513295293,10,12.724943522829562,12.717842207057402,0.055131884337249054,1600
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.04/target,120,320,si/si6_bvg_b03m_200/si6_b03m_m200.04/pattern,0.31095299031585455,0.3418651772662997,10,0.32905558543279767,0.32885941937565805,0.011434398054163386,192
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.07/target,120,324,si/si6_bvg_b03m_200/si6_b03m_m200.07/pattern,1.4664033325389028,1.562955828383565,10,1.4910272229462862,1.5035410547628998,0.0313859538140845,288
800,2400,si/si6_bvg_b03_800/si6_b03_m800.09/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.09/pattern,7.854710502550006,8.340801400132477,10,8.224709773436189,8.135131540428848,0.1939586767646105,1600
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.05/target,120,338,si/si6_bvg_b03m_200/si6_b03m_m200.05/pattern,17.00385199021548,17.692045814357698,10,17.35462003061548,17.357377831358463,0.1812906742418974,64
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.02/target,120,318,si/si6_bvg_b03m_200/si6_b03m_m200.02/pattern,29.506355778314173,30.874490631744266,10,30.023473268840462,30.040011100657285,0.4548766271198255,55296
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.00/target,120,308,si/si6_bvg_b03m_200/si6_b03m_m200.00/pattern,49.86552872695029,50.83424511551857,10,50.60072216996923,50.54192748200148,0.26254857153778866,6912
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.03/target,120,310,si/si6_bvg_b03m_200/si6_b03m_m200.03/pattern,109.91817796044052,114.0921365050599,10,110.69647010648623,111.10964593980461,1.2325763031814863,3072
200,1200,si/si6_bvg_b06_200/si6_b06_m200.01/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.01/pattern,1.800047043710947,1.8320881640538573,10,1.8067017463035882,1.8110662873834371,0.011540508175202578,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.00/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.00/pattern,1.8337041288614273,1.8651624210178852,10,1.8386523476801813,1.8408728148788214,0.009402971859421974,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.02/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.02/pattern,1.779459673911333,1.7865060069598258,10,1.7823016410693526,1.7824564188253134,0.002701165412048032,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.03/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.03/pattern,1.80340732075274,1.8382714288309216,10,1.8208532750140876,1.8218887608032674,0.00950815928699695,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.04/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.04/pattern,1.7383823511190712,1.7488068221136928,10,1.740815914934501,1.7422594660893083,0.0038121976322319025,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.05/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.05/pattern,1.7700056722387671,1.7858441569842398,10,1.7717640856280923,1.7745092630852013,0.005590360940899335,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.06/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.06/pattern,1.7877407860942185,1.8583010197617114,10,1.7897945488803089,1.800115249119699,0.021931165924916153,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.07/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.07/pattern,1.7902735229581594,1.8054602988995612,10,1.7918019264470786,1.793875222839415,0.004641523918094744,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.08/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.08/pattern,1.1010711751878262,1.1224749549292028,10,1.1107957661151886,1.1101381025277077,0.007115949252767802,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.09/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.09/pattern,1.7940275301225483,1.804144049063325,10,1.795758108375594,1.7979896659031511,0.0038193755726545755,400
400,2400,si/si6_bvg_b06_400/si6_b06_m400.01/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.01/pattern,7.821902417577803,7.939155069179833,10,7.8939243303611875,7.882201152760535,0.050540283495845446,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.00/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.00/pattern,8.38364033587277,8.405171735212207,10,8.394237000495195,8.394378777220846,0.007283084198792522,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.04/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.04/pattern,8.126838483847678,8.142627189867198,10,8.132228979608044,8.132722096983343,0.004917943573851206,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.02/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.02/pattern,8.264235676266253,8.287477835081518,10,8.276000765617937,8.275554674956947,0.007277551588875092,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.03/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.03/pattern,8.29706405615434,8.37087025726214,10,8.346424754476175,8.341475852299482,0.027262067180911252,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.06/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.06/pattern,8.079574557952583,8.140956550836563,10,8.09694775706157,8.107549261162058,0.026222240829778153,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.05/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.05/pattern,8.24340410484001,8.26569423545152,10,8.250474028522149,8.252286039292812,0.0070183653285257434,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.07/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.07/pattern,8.245521543547511,8.325744538102299,10,8.317130676470697,8.310505197988823,0.02357888453413843,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.09/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.09/pattern,7.6664431928656995,7.810268629342318,10,7.723536849487573,7.735642212349921,0.04365961860373784,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.08/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.08/pattern,8.6917693791911,8.741051252000034,10,8.705933135002851,8.70916435313411,0.013399761305366093,800
800,4800,si/si6_bvg_b06_800/si6_b06_m800.01/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.01/pattern,259.33089183690026,260.45906203007326,10,260.040952272946,259.9243273307569,0.33115735479823744,1600
800,4800,si/si6_bvg_b06_800/si6_b06_m800.02/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.02/pattern,283.18283890513703,284.29128890205175,10,283.8353291358799,283.8113318945281,0.2820774220531936,1600
800,4800,si/si6_bvg_b06_800/si6_b06_m800.05/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.05/pattern,198.04314413527027,198.67383589968085,10,198.58523785718717,198.490224777814,0.21939857063359633,1600
800,4800,si/si6_bvg_b06_800/si6_b06_m800.03/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.03/pattern,258.3780222069472,259.14153191586956,10,258.74438181659207,258.7421323883347,0.249880693268237,1600
800,4800,si/si6_bvg_b06_800/si6_b06_m800.04/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.04/pattern,258.23731609713286,260.26853076694533,10,259.9931536130607,259.7930150310509,0.5903257530398655,1600
800,4800,si/si6_bvg_b06_800/si6_b06_m800.06/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.06/pattern,268.6346213677898,281.80735468212515,10,271.9710419331677,273.2829416414723,4.841898113374847,1600
800,4800,si/si6_bvg_b06_800/si6_b06_m800.09/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.09/pattern,317.3291280036792,324.8251299606636,10,320.34153345553204,321.19288815557957,2.8465997177243847,1600
200,1800,si/si6_bvg_b09_200/si6_b09_m200.01/target,120,1034,si/si6_bvg_b09_200/si6_b09_m200.01/pattern,12.218362695537508,13.020895990543067,10,12.415584847796708,12.478483724687248,0.25328270833534855,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.00/target,120,1034,si/si6_bvg_b09_200/si6_b09_m200.00/pattern,27.776953904889524,28.458715483080596,10,27.904247783590108,27.992928846227006,0.2190326841800853,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.02/target,120,1034,si/si6_bvg_b09_200/si6_b09_m200.02/pattern,16.23375862557441,16.722143874503672,10,16.361354706808925,16.393257647007704,0.14315666931415036,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.03/target,120,1034,si/si6_bvg_b09_200/si6_b09_m200.03/pattern,17.02099428884685,17.637432648800313,10,17.18250131048262,17.220618979632853,0.17959522737171027,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.05/target,120,1034,si/si6_bvg_b09_200/si6_b09_m200.05/pattern,5.288543293019757,5.655816165031865,10,5.3546484529506415,5.403875485993922,0.12365881924194796,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.06/target,120,1034,si/si6_bvg_b09_200/si6_b09_m200.06/pattern,5.381898608990014,5.710069645894691,10,5.422461977461353,5.483634766563773,0.12166434994316518,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.04/target,120,1032,si/si6_bvg_b09_200/si6_b09_m200.04/pattern,29.409465985372663,31.04529895912856,10,30.013244052417576,30.009437921829523,0.5163273847694347,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.08/target,120,1032,si/si6_bvg_b09_200/si6_b09_m200.08/pattern,26.996988142840564,27.243990072980523,10,27.065013826824725,27.08207238288596,0.06718102428495978,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.09/target,120,1034,si/si6_bvg_b09_200/si6_b09_m200.09/pattern,31.49425029102713,32.775665579363704,10,31.601787975989282,31.77415761416778,0.4211723501391716,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.07/target,120,1032,si/si6_bvg_b09_200/si6_b09_m200.07/pattern,58.14643396157771,60.83403183333576,10,58.97119643120095,59.128730478789656,1.0348789924443311,400
400,3600,si/si6_bvg_b09_400/si6_b09_m400.05/target,240,2118,si/si6_bvg_b09_400/si6_b09_m400.05/pattern,44.66289791278541,45.572510374709964,10,45.10522930510342,45.15981435794383,0.329050930723306,800
400,3600,si/si6_bvg_b09_400/si6_b09_m400.03/target,240,2112,si/si6_bvg_b09_400/si6_b09_m400.03/pattern,198.79145382903516,213.67445861920714,10,201.86440986394882,204.13195970822125,6.0204892669701735,800
400,3600,si/si6_bvg_b09_400/si6_b09_m400.09/target,240,2112,si/si6_bvg_b09_400/si6_b09_m400.09/pattern,213.08114065229893,224.12224873527884,10,215.16772207338363,216.3912755958736,3.478032087780297,800
400,3600,si/si6_bvg_b09_400/si6_b09_m400.02/target,240,2114,si/si6_bvg_b09_400/si6_b09_m400.02/pattern,247.49213391635567,286.9300207560882,10,250.64559729536995,253.76629821518435,11.806122198986245,800
800,7200,si/si6_bvg_b09_800/si6_b09_m800.00/target,480,4274,si/si6_bvg_b09_800/si6_b09_m800.00/pattern,232.4611072940752,244.28728794772178,10,234.07262183260173,236.12931348644196,4.254544254937682,1600
400,3600,si/si6_bvg_b09_400/si6_b09_m400.01/target,240,2114,si/si6_bvg_b09_400/si6_b09_m400.01/pattern,266.81238103378564,309.1292501827702,10,270.35287981200963,276.293131431099,14.497020773313286,800
800,7200,si/si6_bvg_b09_800/si6_b09_m800.01/target,480,4274,si/si6_bvg_b09_800/si6_b09_m800.01/pattern,232.03066403511912,234.1683559943922,10,233.94329460104927,233.53083243453875,0.8324949905004311,1600
800,7200,si/si6_bvg_b09_800/si6_b09_m800.06/target,480,4272,si/si6_bvg_b09_800/si6_b09_m800.06/pattern,182.46607299800962,183.2593101998791,10,183.12476441613398,182.95219820425845,0.3145709552725709,1600
800,7200,si/si6_bvg_b09_800/si6_b09_m800.07/target,480,4272,si/si6_bvg_b09_800/si6_b09_m800.07/pattern,202.131982030347,205.8824322866276,10,204.00432284362614,203.9325554234907,1.0485901505682702,1600
800,7200,si/si6_bvg_b09_800/si6_b09_m800.05/target,480,4272,si/si6_bvg_b09_800/si6_b09_m800.05/pattern,233.2800641739741,248.75551377399825,10,235.13449520710856,236.32249809203205,4.53853229058752,1600
800,7200,si/si6_bvg_b09_800/si6_b09_m800.08/target,480,4274,si/si6_bvg_b09_800/si6_b09_m800.08/pattern,220.34991251211613,224.3948658267036,10,222.5576107208617,222.50416041007264,1.1100714341906524,1600
800,7200,si/si6_bvg_b09_800/si6_b09_m800.09/target,480,4274,si/si6_bvg_b09_800/si6_b09_m800.09/pattern,202.0538142020814,203.7648375700228,10,203.53650328190997,203.1160835509654,0.7054160474109212,1600
