target_graph_num_vertices,target_graph_num_edges,target_graph_path,subgraph_num_vertices,subgraph_num_edges,subgraph_path,min,max,num_samples,median,mean,stdev,num_found_matchings
200,1196,si/si4_bvg_b06m_200/si4_b06m_m200.06/target,80,344,si/si4_bvg_b06m_200/si4_b06m_m200.06/pattern,0.3713262593373656,0.37784244120121,10,0.3743077968247235,0.3745953233912587,0.002310047827200334,24
800,4800,si/si4_bvg_b06_800/si4_b06_m800.03/target,320,1908,si/si4_bvg_b06_800/si4_b06_m800.03/pattern,212.5757354553789,233.5851352950558,10,213.23203272884712,215.85786525430157,6.383529055593382,1600
200,1194,si/si4_bvg_b06m_200/si4_b06m_m200.07/target,80,342,si/si4_bvg_b06m_200/si4_b06m_m200.07/pattern,2.4654102129861712,2.7043990278616548,10,2.622780978679657,2.601856752112508,0.08281793082605178,16
200,1200,si/si4_bvg_b06m_200/si4_b06m_m200.09/target,80,346,si/si4_bvg_b06m_200/si4_b06m_m200.09/pattern,0.5844565890729427,0.6309477919712663,10,0.6254791989922523,0.6166958858259022,0.016439147104839916,8
400,2392,si/si4_bvg_b06m_400/si4_b06m_m400.01/target,160,712,si/si4_bvg_b06m_400/si4_b06m_m400.01/pattern,0.9492170223966241,1.0412656059488654,10,1.0212889648973942,1.00247979266569,0.03437394011812785,4
400,2392,si/si4_bvg_b06m_400/si4_b06m_m400.00/target,160,696,si/si4_bvg_b06m_400/si4_b06m_m400.00/pattern,1.0779220331460238,1.1824691165238619,10,1.1414440758526325,1.1281438546255231,0.03686202584368689,24
400,2396,si/si4_bvg_b06m_400/si4_b06m_m400.03/target,160,728,si/si4_bvg_b06m_400/si4_b06m_m400.03/pattern,2.053050123155117,2.2178734373301268,10,2.1853701258078218,2.168563736323267,0.053973694406088124,8
400,2396,si/si4_bvg_b06m_400/si4_b06m_m400.02/target,160,700,si/si4_bvg_b06m_400/si4_b06m_m400.02/pattern,67.11716176383197,68.02208351250738,10,67.66183691378683,67.64306405838579,0.2783794860825338,192
400,2400,si/si4_bvg_b06m_400/si4_b06m_m400.07/target,160,706,si/si4_bvg_b06m_400/si4_b06m_m400.07/pattern,30.680432301014662,30.867376128211617,10,30.792083628010005,30.786178321205078,0.06034906921750785,288
800,4800,si/si4_bvg_b06_800/si4_b06_m800.04/target,320,1908,si/si4_bvg_b06_800/si4_b06_m800.04/pattern,214.764198243618,216.55774397403002,10,215.6101240767166,215.70787705304102,0.6017108601619425,1600
800,4800,si/si4_bvg_b06_800/si4_b06_m800.06/target,320,1908,si/si4_bvg_b06_800/si4_b06_m800.06/pattern,213.14844273868948,214.73322855960578,10,214.15884197410196,214.01600903142244,0.5911973181004638,1600
800,4800,si/si4_bvg_b06_800/si4_b06_m800.05/target,320,1908,si/si4_bvg_b06_800/si4_b06_m800.05/pattern,213.49820691440254,216.93847194779664,10,215.25144988903776,215.26772987833246,0.8825099972670646,1600
400,2398,si/si4_bvg_b06m_400/si4_b06m_m400.08/target,160,698,si/si4_bvg_b06m_400/si4_b06m_m400.08/pattern,31.382027533836663,31.788327261805534,10,31.550949729047716,31.57654831726104,0.1348131496563697,64
800,4800,si/si4_bvg_b06_800/si4_b06_m800.07/target,320,1908,si/si4_bvg_b06_800/si4_b06_m800.07/pattern,213.30223850440234,216.4305907310918,10,215.0386289539747,214.903419948183,0.904199933764918,1600
800,4800,si/si4_bvg_b06_800/si4_b06_m800.09/target,320,1908,si/si4_bvg_b06_800/si4_b06_m800.09/pattern,204.10798450000584,207.0025930646807,10,204.4423285126686,204.79789038682355,0.878603130670605,1600
800,4800,si/si4_bvg_b06_800/si4_b06_m800.08/target,320,1908,si/si4_bvg_b06_800/si4_b06_m800.08/pattern,204.67461830750108,206.01280240993947,10,204.99831562070176,205.10150325372814,0.4069698301932826,1600
200,1800,si/si4_bvg_b09_200/si4_b09_m200.00/target,80,672,si/si4_bvg_b09_200/si4_b09_m200.00/pattern,5.814017428085208,5.847929498180747,10,5.839507681783289,5.834473142679781,0.012249849952662874,400
200,1800,si/si4_bvg_b09_200/si4_b09_m200.01/target,80,672,si/si4_bvg_b09_200/si4_b09_m200.01/pattern,6.993072730489075,7.038584071211517,10,7.0097022615373135,7.012133676651866,0.016552714605119503,400
200,1800,si/si4_bvg_b09_200/si4_b09_m200.03/target,80,672,si/si4_bvg_b09_200/si4_b09_m200.03/pattern,4.901468189433217,4.977711466141045,10,4.927252978086472,4.932215055264533,0.021743214007165904,400
200,1800,si/si4_bvg_b09_200/si4_b09_m200.02/target,80,672,si/si4_bvg_b09_200/si4_b09_m200.02/pattern,4.910244698636234,5.005959047935903,10,4.934778212569654,4.942114741262048,0.0291383872625649,400
200,1800,si/si4_bvg_b09_200/si4_b09_m200.04/target,80,672,si/si4_bvg_b09_200/si4_b09_m200.04/pattern,4.950667794793844,5.060296259820461,10,4.978250756859779,4.985951945465058,0.031768872452650185,400
200,1800,si/si4_bvg_b09_200/si4_b09_m200.05/target,80,672,si/si4_bvg_b09_200/si4_b09_m200.05/pattern,5.474226551130414,5.567448697984219,10,5.498504152987152,5.505459626577794,0.025382217714360257,400
200,1800,si/si4_bvg_b09_200/si4_b09_m200.06/target,80,672,si/si4_bvg_b09_200/si4_b09_m200.06/pattern,4.9036946119740605,4.964665700681508,10,4.939427712466568,4.937601242400706,0.020227751132209558,400
