target_graph_num_vertices,target_graph_num_edges,target_graph_path,subgraph_num_vertices,subgraph_num_edges,subgraph_path,min,max,num_samples,median,mean,stdev,num_found_matchings
200,1796,si/si2_bvg_b09m_200/si2_b09m_m200.06/target,40,160,si/si2_bvg_b09m_200/si2_b09m_m200.06/pattern,14.005529385991395,14.615038289688528,10,14.117421336937696,14.177317990828305,0.18303123657595005,576
400,3592,si/si2_bvg_b09m_400/si2_b09m_m400.04/target,80,366,si/si2_bvg_b09m_400/si2_b09m_m400.04/pattern,33.18569140788168,40.959236677736044,10,34.88816296728328,35.19713296284899,2.1543702319208804,384
400,3596,si/si2_bvg_b09m_400/si2_b09m_m400.03/target,80,366,si/si2_bvg_b09m_400/si2_b09m_m400.03/pattern,58.05744692962617,61.27972770482302,10,58.871952910441905,59.25722161885351,1.2538552537156533,288
400,3592,si/si2_bvg_b09m_400/si2_b09m_m400.05/target,80,414,si/si2_bvg_b09m_400/si2_b09m_m400.05/pattern,70.67584066931158,71.02927964553237,10,70.91759240766987,70.8996921941638,0.11546844825489458,1890
800,7190,si/si2_bvg_b09m_800/si2_b09m_m800.01/target,160,824,si/si2_bvg_b09m_800/si2_b09m_m800.01/pattern,38.43407297600061,38.84509602934122,10,38.62079653562978,38.612243526801464,0.13229537928339247,512
200,600,si/si4_bvg_b03_200/si4_b03_m200.00/target,80,234,si/si4_bvg_b03_200/si4_b03_m200.00/pattern,0.02250885497778654,0.024754597805440426,10,0.022726195864379406,0.02313482463359833,0.0008565208639744709,400
200,600,si/si4_bvg_b03_200/si4_b03_m200.01/target,80,234,si/si4_bvg_b03_200/si4_b03_m200.01/pattern,0.022731863893568516,0.024958602152764797,10,0.02293337369337678,0.02333077322691679,0.0008699361252037946,400
200,600,si/si4_bvg_b03_200/si4_b03_m200.02/target,80,234,si/si4_bvg_b03_200/si4_b03_m200.02/pattern,0.021899348124861717,0.02308637648820877,10,0.022261764854192734,0.02238731076940894,0.00041678407302274504,400
200,600,si/si4_bvg_b03_200/si4_b03_m200.03/target,80,234,si/si4_bvg_b03_200/si4_b03_m200.03/pattern,0.022834773175418377,0.023518982343375683,10,0.02308849012479186,0.023153295926749706,0.0001968593079078685,400
200,600,si/si4_bvg_b03_200/si4_b03_m200.04/target,80,234,si/si4_bvg_b03_200/si4_b03_m200.04/pattern,0.02124823722988367,0.022266974672675133,10,0.02200213773176074,0.021899032313376664,0.00030688855699740735,400
200,600,si/si4_bvg_b03_200/si4_b03_m200.05/target,80,234,si/si4_bvg_b03_200/si4_b03_m200.05/pattern,0.021417011506855488,0.022418668493628502,10,0.0221614227630198,0.022035328019410372,0.00030020616167125117,400
200,600,si/si4_bvg_b03_200/si4_b03_m200.08/target,80,234,si/si4_bvg_b03_200/si4_b03_m200.08/pattern,0.021723361685872078,0.0222024479880929,10,0.021997269243001938,0.021981605049222707,0.00017595350186179617,400
200,600,si/si4_bvg_b03_200/si4_b03_m200.06/target,80,234,si/si4_bvg_b03_200/si4_b03_m200.06/pattern,0.021800355054438114,0.022369730286300182,10,0.022084246389567852,0.022071528900414705,0.00016928443255949125,400
200,600,si/si4_bvg_b03_200/si4_b03_m200.07/target,80,234,si/si4_bvg_b03_200/si4_b03_m200.07/pattern,0.02221547346562147,0.022684047929942608,10,0.02241051709279418,0.0224203621968627,0.00013609226108644607,400
200,600,si/si4_bvg_b03_200/si4_b03_m200.09/target,80,234,si/si4_bvg_b03_200/si4_b03_m200.09/pattern,0.021229770965874195,0.021824970841407776,10,0.021560576278716326,0.021535301487892865,0.0001950686377046099,400
400,1200,si/si4_bvg_b03_400/si4_b03_m400.00/target,160,474,si/si4_bvg_b03_400/si4_b03_m400.00/pattern,0.11738607566803694,0.12506884336471558,10,0.12016753433272243,0.12024350222200156,0.002353595793113419,800
400,1200,si/si4_bvg_b03_400/si4_b03_m400.01/target,160,474,si/si4_bvg_b03_400/si4_b03_m400.01/pattern,0.1193642495200038,0.12403993122279644,10,0.12213628506287932,0.12194054992869496,0.0015174928118715791,800
400,1200,si/si4_bvg_b03_400/si4_b03_m400.02/target,160,474,si/si4_bvg_b03_400/si4_b03_m400.02/pattern,0.11719332542270422,0.12381497398018837,10,0.11886808229610324,0.11954115489497781,0.0022882865047706797,800
400,1200,si/si4_bvg_b03_400/si4_b03_m400.03/target,160,474,si/si4_bvg_b03_400/si4_b03_m400.03/pattern,0.12164025101810694,0.13201332557946444,10,0.12260298524051905,0.123659385740757,0.0030940122591994407,800
400,1200,si/si4_bvg_b03_400/si4_b03_m400.04/target,160,474,si/si4_bvg_b03_400/si4_b03_m400.04/pattern,0.11769903358072042,0.12509737070649862,10,0.11887246370315552,0.11942721195518971,0.002207390894609172,800
400,1200,si/si4_bvg_b03_400/si4_b03_m400.05/target,160,474,si/si4_bvg_b03_400/si4_b03_m400.05/pattern,0.1168091157451272,0.11947558727115393,10,0.11716040642932057,0.11757597895339131,0.000848270896000846,800
400,1200,si/si4_bvg_b03_400/si4_b03_m400.06/target,160,474,si/si4_bvg_b03_400/si4_b03_m400.06/pattern,0.11804691422730684,0.1238238075748086,10,0.12078539514914155,0.1207053553313017,0.001576595244156119,800
400,1200,si/si4_bvg_b03_400/si4_b03_m400.07/target,160,474,si/si4_bvg_b03_400/si4_b03_m400.07/pattern,0.12124016415327787,0.1251744171604514,10,0.12269047787413001,0.12303270185366273,0.0014158045532157311,800
400,1200,si/si4_bvg_b03_400/si4_b03_m400.08/target,160,474,si/si4_bvg_b03_400/si4_b03_m400.08/pattern,0.11707632150501013,0.1193094477057457,10,0.11761008901521564,0.11781441662460565,0.0006957120657945405,800
400,1200,si/si4_bvg_b03_400/si4_b03_m400.09/target,160,474,si/si4_bvg_b03_400/si4_b03_m400.09/pattern,0.1178538091480732,0.12512319162487984,10,0.1207546847872436,0.12089606309309602,0.002898909392743206,800
800,2400,si/si4_bvg_b03_800/si4_b03_m800.00/target,320,954,si/si4_bvg_b03_800/si4_b03_m800.00/pattern,0.7157354205846786,0.7399844480678439,10,0.7225548150017858,0.7252135044895113,0.008953687396517307,1600
800,2400,si/si4_bvg_b03_800/si4_b03_m800.01/target,320,954,si/si4_bvg_b03_800/si4_b03_m800.01/pattern,0.7421616241335869,0.7547967657446861,10,0.7462723325006664,0.7472354260273277,0.0036203629600479468,1600
800,2400,si/si4_bvg_b03_800/si4_b03_m800.02/target,320,954,si/si4_bvg_b03_800/si4_b03_m800.02/pattern,0.6934337122365832,0.7138281418010592,10,0.7120681293308735,0.7081617172807455,0.007659162251059945,1600
800,2400,si/si4_bvg_b03_800/si4_b03_m800.04/target,320,954,si/si4_bvg_b03_800/si4_b03_m800.04/pattern,0.6998893190175295,0.7167166424915195,10,0.7079139072448015,0.7083749818615616,0.0044251896604856735,1600
